song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Love The One You're With/Going In Circles,Luther Vandross,,,,,,,,,,,,,,,,,,,
Come On,Barry White,,5zh0PuuU8rjyKzYPamGLx4,30,1994-01-01,day,0.73,0.611,10,-11.419,0,0.0454,0.411,0.00542,0.0726,0.395,95.219,4,350493,"[Spoken Intro]\nYou're a freak, sweet freak\nYou like to play\nHypnotic, erotic, sexy little ganes\nYou like to play\nJust look at you\nAll that movement\nAll those subtle little movements\nYou like to play\nBaby believe me when I say\nI just love to play with you\n[Chorus]\nCome on, come on, come on girl (Come on, baby)\nCome on, come on, come on babe (Come on, baby)\nCome on, come on, come on girl (Come on, baby)\nCome here baby\n[Verse 1]\nI can't stand it, I can't much more\nThe way you dance, oh baby\nYou move your body like you're teasing me\nOh yeah baby, ah baby\n[Pre-Chorus]\nI'll love you day and night\nI'm with you wrong or right\nI'll keep you satified\n'Cause satifaction's guarenteed\nOh wait, show if you mean that much to me\nGirl I need your love\nJust give me all your love\nLove you, oh baby\nOh right now, right now\nRight here, right here baby\n[Chorus]\nCome on, come on, come on girl (Come on, baby)\nCome on, come on, come on babe (Come on, baby)\nCome on, come on, come on girl (Come on, baby)\nCome on baby"
Every Day of the Week,Jade,,7gRPARHLsDZaf3QxSTuKT8,37,1994-09-23,day,0.757,0.68,1,-8.857,1,0.0338,0.0039,0.0,0.0742,0.831,97.382,4,315600,"Mmm, mmm, mmm\nOoh\nWhoa, oh, oh, oh\nOh, yeah\n[Verse 1:]\nYou were looking so good to me\nThe night we met\nI could not see\nHow deep you were to penetrate my heart\nMmm\nNow that some time has passed\nIt made me think this was meant to last\nI never wanna be apart\nOh, no, no\nDon't let me fool you\nIf I'm acting kinda cold to you\nIt's just a little game I like to play\nCause when we're together\nIt just keep getting better\nIf I had my way\n[Chorus:]\nWhen do I wanna see you?\nWhen do I wanna please you?\nEvery day of the week\nWhen do I wanna love you?\nWhen am I thinking of you?\nEvery day of the week\nMonday, Tuesday, Wednesday\nThursday, Friday, Saturday\nEven on Sunday\nEvery day of the week"
Sukiyaki,4PM,,,,,,,,,,,,,,,,,,,
Before I Let You Go,Blackstreet,,2rkVoKVEMuct8SmEIGKzBw,56,1994-01-01,day,0.67,0.468,1,-6.725,0,0.0328,0.325,0.0,0.0516,0.486,140.069,4,299800,"[Intro]\nBefore I let you go, before I let you go\nCan I get a kiss, goodnight, baby\nBefore I let you go, before I let you go\nCan I get a kiss, goodnight, baby\nBefore I let you go, before I let you go\nCan I get a kiss, goodnight, baby\nBefore I let you go, before I let you go\nCan I get a kiss, goodnight, baby\n[Verse 1]\nLately, I've been thinking something's going wrong\nCause you got an attitude\nAnd you're not in the mood, like you used to\nGirl I can feel it when I hold you in my arms\nThe feeling is not the same\nCan I be the one to blame?\n[Pre-Chorus]\nI don't wanna lose your love\nI don't wanna say bye-bye\nTrue love is so hard to find\nAnd it's right between your lips and mine\nAnd mine (Before I let go)\n[Chorus]\nBefore I let you go away\nCan I get a kiss goodnight?\nBefore I let you go away\nCan I get a kiss goodnight?\n[Verse 2]\nListen baby, turn the lights down low, let's take it nice and slow\nMy mission is to keep you mine\nDon't want this to be the last time\nWe make sweet love baby; I know you feel it, too\nIt's bigger than the both of us\nThere's one thing I'm so certain of\n[Pre-Chorus]\nI don't wanna lose your love (Don't wanna lose ya)\nI don't wanna say bye bye (Don't wanna lose ya)\nIt's always the little things\nI remember and I can't just let it slip away\nSlip away (before)"
Mad Izm,Channel Live,,0hvxqftYCZT406ElE03giM,43,1995-01-01,day,0.901,0.655,11,-10.085,0,0.273,0.00743,0.00629,0.173,0.807,96.005,4,255533,"[Intro: KRS-One]\nUhh! Yeahhh\nI know you're diggin' this type of shit right here\nWe about to spark it on the mic, yeahhh\nCome on!\n[Chorus]\nAll we do is spark mad izm\nAll we do is spark mad izm\nAll we do is spark mad izm\nAll we do is spark mad izm\n[Verse 1: KRS]\nThe episode starts when I walk down the block, kid\nReach in my pocket, yo where's my knot, it\nFollows me into the spot, compellin'\nGo check the dread and yes he's herb sellin'\nA punani\n gate, I'm a potential felon\nIzm is smellin', like I ain't even tellin'\nChannel one two, I'm smashin' the law\nChannel three, I make a run to the store\nChannel four, leave the store with the Phillie\n 'cause I...\nSpark the izm, I'm off to Channel Live\n[Verse 2: Hakim]\nWake up in the mornin' got the yearnin' for herb\nWhich loosens up the nouns, metaphors, and verbs\nAnd adjectives, ain't it magic kid what I'm kickin'?\nMulti-flavored bags of sess, for the pickin'\nSo listen to the izm as it talks non-stop\nHawaiian when I'm rhymin' but so is the chocolate Thai\nNow the high, starts to settle\nKickin' fat lyrics that rocks, like heavy metal\n[Verse 3: KRS]\nI'm comin' out to dance with da spliff of sensei\n \nWhen I speak, big up Mack, L.O., and Malik\nLike John Lennon, yes I'm I-Z-M'n\nI start grinnin', and syllables start bendin'\nMy style is intangible, like a wild animal\nCheck the label as it goes round it's on Capitol\nThat's what I'm smackin' you with 'cause it's easy\nLike Lionel Richie, your whole style is bitchy\nSwitch me, mix me, somebody get me\nDon't let me rip out my clothes like Bill Bixby\nRippin' the microphone 'til I'm motherfuckin' sixty\nSmokin' the indo, by the window, it's sticky"
Intro and Hand of the dead body aka gangstas don't live tht long aka people don't believe cover,GANGSTA IRISH VINCENT SCARFACE MADDOG JOHN WOO COLL aka DSTJ,,0mKlgkHzpei5IevhhlNwRD,19,2022-09-04,day,0.653,0.275,11,-16.306,0,0.59,0.791,0.0,0.298,0.652,83.749,4,537339,
Promise Me,Lil Suzy,,6lAfRvgL1Cn1VcBnTw8HDu,40,2009-01-27,day,0.727,0.657,5,-9.577,0,0.0359,0.000203,0.00114,0.0984,0.309,126.011,4,137040,"(Promise me)\nAll of my life, it seems I've waited for this day\nAll this time, I've been searching 'cause I never knew\nYou could make me feel this way\nSo much love\nYou captured my heart and my soul\nAnd, baby, I'm losing control\nI don't ever want to let go of what you give me\nPromise you'll never leave me\nPromise you'll always stay\nPromise you'll never run away from my love\nPromise me, promise me\nIf you could guarantee that what you say is true\nEvery day of my life I'll be there through the night\nAnd I'll give myself to you\nSo much love\nI cherish the moments we share\nThe feelings that won't disappear\nThe magic you bring when you're near\nDon't take that from me\nPromise you'll never leave me\nPromise you'll always stay\nPromise you'll never run away from my love\nPromise me, promise me\n(Promise me)\n(Promise)\n(Promise me)\nPromise you'll never leave me\nPromise you'll always stay\nPromise you'll never run away from my love\nPromise me, promise me"
Kitty-Kitty,69 Boyz,,4n8d6mjEugRMTBI7mjiHIY,34,1994-05-27,day,0.777,0.901,11,-10.789,0,0.168,0.00106,0.0,0.428,0.577,133.011,4,248133,"* the author requests correction sent direct to his e-mail\n{ } = the fellas\n( ) = the ladies\nChorus [2x]:\n{Here kitty-kitty, here kitty-kitty-kittyyyyy!}\nAw, kitty kitty!\n{Here kitty-kitty, here kitty-kitty-kittyyyyy!}\nI thought I saw a puddy tat!\nBridge A [2x]:\n(What you doin'?) {Nuttin', hon!  Uhh, uhh, I'm just nuttin', hon!}\n(What you doin'?) {Nuttin', hon!  Aww, honey-hon!}\nLike I said, the party ain't dead\nThese girls ain't even scared to give head!\nVerse 1:\nGirl, stop tryin' to be smooth\nMake way for a brother to make the first move\nYou're tryin' to act nice and sweet\n'Cause I know that you is a freak\nSo let a brother lick them paws\nAnd run the tongue on the g-string draws\nAnd tease the kitty just a little\nThen stick my pole in the middle\nBefore I hit, let me ask\nDid the dogs done hit in the path\n'Cause if they ain't got they shots\nThen the kitty might not get got\nThey say it ain't got a bad bone\nIn any ol 'eyes, it's gold\nSo girl, don't act seditty\nJust give a brother some of that kitty!\nChorus, Bridge A"
Bang And Blame - Remastered,R.E.M.,,1xuPsqp5mdZnmODKjeWJEh,49,1994-09-27,day,0.663,0.612,7,-8.339,1,0.0321,0.131,0.576,0.116,0.722,120.971,4,327507,"[Verse 1]\nIf you could see yourself now, baby\nIt's not my fault\nYou used to be so in control\nYou're going to roll right over this one\nJust roll me over, let me go\nYou're laying blame\nTake this as no, no, no, no, no\n[Chorus]\nYou bang, bang, bang, bang, bang\nAnd blame, blame, blame\nYou bang, bang, bang, bang, bang\nIt's not my thing, so let it go\n[Verse 2]\nIf you could see yourself now, baby\nThe tables have turned\nThe whole world hinges on your swings\nYour secret life of indiscreet discretions\nI'd turn the screw and leave the screen\nDon't point your finger\nYou know that's not my thing\n[Chorus]\nYou came to bang, bang, bang, bang, bang\nAnd blame, blame, blame\nYou bang, bang, bang, bang, bang\nIt's not my thing, so let it go now\n[Verse 3]\nYou've got a little worry\nI know it all too well\nI've got your number\nBut so does every kiss and tell\nWho dares to cross your threshold\nOr happens on you way\nStop laying blame\nYou know that's not my thing\n[Chorus]\nYou know that's not my thing\nYou came to bang, bang, bang, bang, bang\nAnd blame, blame, blame\nYou bang, bang, bang, bang, bang\nIt's not my thing, so let it go\nYou bang, bang, bang, bang, bang\nAnd blame, blame, blame\nYou bang, bang, bang, bang, bang\nIt's not my thing, so let it go"
House Of Love,Amy Grant,,1NLUdUNqji3A8G1UMKHicV,36,1994,year,0.526,0.811,1,-3.818,1,0.0338,0.444,0.0,0.0635,0.719,160.98,4,276933,"Chorus:\nWell, I bet you any amount of money\nHe'll be coming back to you\nOoh, I know there ain't no doubt about it\nSometimes life is funny\nYou think you're in your darkest hour\nWhen the lights are coming on in the house of love\nOoh, house of love\nYou've been up all night\nThinking it was over\nHe's been out of sight\nAt least for the moment\nBut when something this strong\nOoh, Gets a hold on you\nThe odds are ninety-nine to one\nIt's got a hold on him too\n(Repeat Chorus)\nWhen the lights are coming on in the house of love\nNow when the house is dark\nAnd you're all alone inside\nYou've gotta listen to your heart\nAnd put away your foolish pride\nThough the storm is breaking\nAnd thunder shakes the walls\nLove with a firm foundation\nAin't never, never, never gonna fall\n(Repeat Chorus)\nThough the storm is breaking\nAnd thunder shakes the walls\nLove with a firm foundation\nAin't never, never, never gonna fall\nWell, I bet you any amount of money\nHe'll come back to you\nOoh, I know there ain't no doubt about it\nSometimes life is funny\nYou think you're in your darkest hour\nWhen the lights are coming, lights are coming on\nWell, I bet you any amount of money, baby\nHe'll be coming back to you\nBack to you, back to you\nOoh, I know there ain't no doubt about it\nSometimes life is funny\nYou think you're in your darkest hour\nWhen the lights are coming on in the house of love\nOooh, yeah\nOoh, I know there ain't no doubt about it\nSometimes life is funny\nYou think you're in your darkest hour\nWhen the lights are coming on in the house of love"
The Sweetest Days,Vanessa Williams,,2aw72RcR4WQvmA9bICK8QZ,50,1994-01-01,day,0.482,0.301,10,-10.341,1,0.0273,0.722,0.0012,0.166,0.0692,139.853,4,211293,[Verse 1:]\nYou and I\nIn this moment\nHolding the night so close\nHanging on\nStill unbroken\nWhile outside the thunder rolls\n[Chorus:]\nListen now\nYou can hear our heartbeat\nWarm against life's bitter cold\nThese are the days\nThe sweetest days we'll know\n[Verse 2:]\nThere are times that scare me\nWere rattle the house like a wind\nBoth of ours so unbending\nWe battle the fear within\n[Chorus:]\nAll the while\nLife is rushing by us\nHold it now and don't let go\nThese are the days\nThe sweetest days we'll know\n[Bridge:]\nSo we'll whisper a dream here in the darkness\nWatching the stars\nTill they're gone\nAnd then even the memories have all faded away\nThese days go on and on\n[Chorus:]\nListen now\nYou can hear our heartbeat\nHold me now and don't let go\nThese are the days\nEvery day is the sweetest day we'll know
I Miss You,N2U,,,,,,,,,,,,,,,,,,,
She's A River - 2002 Digital Remaster,Simple Minds,,4WhrINlPGuSiZjJdHoMTHE,45,1995-02-07,day,0.37,0.854,2,-7.018,1,0.0812,0.00147,5.74e-06,0.0586,0.181,184.068,4,332560,"Shadow let go\nThere's something you should know\nI just found my new direction\nAnd I hope you like the key\nLike the air that led me to it\nShe's like the wind that sucked me through it\nShe's a river and she's turning there in front of me\nStand back - get back\nShe'll paint your blue skies black\nShe gives bullet proof protection\nGot a resurrection feel\nWhen I'm scared, and 'bout to lose\nShe gives me travelling shoes\nShe's a river and she's turning in front of me\nAnd I go blind\nWasting my time\nWhile the rivers in front of me\nThat's where I'm goin' to be\nShine on, get on\nTwilight from dusk to dawn\nShe's the spirit of creation\nShe's the last chance guarantee\nGot a myriad of poses\nSweet miracles and roses\nShe's a river and she's turning in front of me\n'Cause when I find\nMy state of mind\nThe river's in front of me\nThey say that every heaven's got a thousand rooms\nSo take me on that freedom ride\nMy heart is like a hunter's in the silent moon\nMy nerves just feel electrified\nMeet me on the staircase\nOutside a darkened room\nLight me like a naked flame\nThe voice of Mother Nature states\nAll things must pass\nAnd nothing can remain\nThey say that every heaven's got a thousand rooms\nSo take me on that freedom ride\nYou raise me like a building to the very top\nRush me to the end of time\nYou fill me full of danger\nYou give me future shock\nThen you leave me wasted dying"
Pimp Of The Year,Dru Down,,5f8KgDZ8aQKQii0U1qdRbC,56,1994-09-06,day,0.931,0.513,2,-4.655,1,0.263,0.108,0.000435,0.272,0.3,101.064,4,254093,"[Intro]\nMack playas, ballas, grindas\nYeah I'm the real true pimp of the year\nWill ya feel me\nHa ha, pimp of the mutha' fuckin' year\n[Verse 1]\nGive it up give it up a give it to me\nA big mack capitalized Double D, see\nAnd it's on, so I'ma get sick with it\nA give me drank and bomb and let me get with it\nYeeyah, cause I'm gonna be the biggest pimp of the year\nGoin' around doin' shit like this here\nCause a nigga is strong\nAnd way too long when it comes to my ding dong\nBut, bet, I get a check when I sign on the dotted line\nSo now I know I gotta get mine\nIt's really no thang to me\nSee, to be a real true P.I.M.P\nCause I had me a ho or two or mo'\nWay back in 80 fuckin' 4\nThat's when I was a teen\nBut my dick was still big to make a bitch bleed, see\nAnd of coarse I'm slappin' hoes\nSmackin' hoes, up and down the fuckin' avenues\nAnd ever I do that\nI dig a deep in the pocket for the fat gat\nFeel me. I'm so goddamn bad\nThat I had to kick off in a ho's ass\nCause the girl tried to do me\nRide of with her man in the mustang pony\nAnd I know it'd catch up with her\nNext day in the paper, yeah, the nigga raped her\nBut I'm not trippin'\nBitches like you wanna keep on slippin'\nSo I had to move on\nTo the next young bitch that had it goin' on\nUgh, and I'm not here to pump no fear\nI'm just the mack playa' pimp of the year, bitch\n[Hook]\nPimp, pimp on... You got all the ladies\nPimp, pimp on... You got all the ladies\n[Verse 2]\nFirst thang first on the second verse\nI learned a hell of a lot\nA get from the get down start\nSo I had my hoes hoin'\nHad every tramp thinkin' I was the orthidano goin'\nCause all the game I spit is good shit\nAnd the shit that I spit made me rich\nCause I was all about money\nIf the girl says she down, well bees come and get the honey\nCause I'm givin' it up quick\nTake a hit, take a lick at them pink lips\nUh, and a bet is better than grey\nNot knowin' that I bought this broad out of state\nAnd I met her in Mentley\nLookin' just like the actress singer Whitney\nBut I knew she was a fake one\nBut to me young bra' it didn't really make me none\nI just walked up to her\nI said my name's Dru Down and I'll Slick Rick the ruler\nAnd from the get go\nI'm just a pimp, ho, ya comin' with me, a to the east side O\nAnd then she said, ""Okay\nI'm on my way, let me pack my bags before today""\nYeeyah, then I said, ""Get with it\nAnd don't be a bitch and try to split""\nUh, She was right up under my wing\nAt the airport at 5:15\nShe said ""Who are you and why are ya here?""\nI said I'm Dru Down and pimp of the year"
Whutcha Want?,Nine,,1Gr0pZcdhwKQCdOd7SMfK6,35,1995-03-07,day,0.669,0.776,1,-7.056,0,0.0608,0.0871,0.0,0.098,0.828,97.004,4,274933,"[Verse 1]\nI gets banned if I do gets banned if I don't\nSo sometimes I will and sometimes I won't\nPuff mad stick crack a forty down the back\nSit fat and relax and plan my attack\nNot the one to test I possess mad finesse\nMy Buddha was blessed one bird in the nest\nChills with my peeps steady bouncing in Jeeps\nOn the New York streets hittin' urban concrete\nI'm the man untestable, \nwith the extra-\nTerrestrial flow\n, \nFour Fifty Six Cee-Lo\nPop the top off the forty ounce bottle\nI'm not the one to follow, I'm not the role model\nHollow tips in my clips\n \nmoney grip\n \nand my Glock\nOnly spits when I react to the bullshit\nSo give me room to breathe and get up off DEEZ\nAnd save the confessions for JEESuz\nPlus I don't need to hear no sorrow\nEff it, the sun will still come out tomorrow\nLong as I'm breathing, needing, even like\nSteven, achieving, \ngettin some cheese and\nRepresentin' lovely, Boogie Down Bronx major\nWith the project flavor\n, I made ya\nDaze ya, \nmy behavior is mad ill if you front\nYou know what I want!\n[Chorus]\n(Whutcha want Nine?) Fat beats for my rhymes\n(So whutcha want Nine?) \nMad clips for my nines\n(So whutcha want Nine?) \nAn ill posse\nAnd my name up in lights, N-I-N-E\n[Verse 2]\nI'mma let you know how I feel on the real, I pack\nSteel, \nit's like a jungle, makes me wonder\n where my heel hits the\nBricks, skips the dog shit, completin' my cipher\nTemper like Rowdy Roddy Piper,\n hyper like a\nViper, I'mma strike if I gotta\nGoin' for the jugular \nstretch you like a copper\n \nstoppah\nStoppah, but you can't stop me\nJust clock me, just watch me blow up the spot G\nCame a long way from back in the day\nWe did it for no pay, just rhymin' hit the hay and\nSleep, wake up, write another rhyme\nHit the park after dark, drop the beat one time\nThat's when shit was real, no phonies no bologna\nJust a homie, mics and \nwheels of steel\nBackup from the roof, \namp plugged in the street light\nEverything right, jam over: street fight\nBack to the lab I grab my pen and pad\nRaw lyrics make a sore and a scab\nHad no dinero, enough get fo' chicken wings and rice\nA forty ounce a nickel bag to get nice\nAnd now I might make a million, and still son\nIt makes the heart pump, you know what I want"
Mishale,Andru Donalds,,6byGncpFasBdOu9N4SoGdq,48,1994-01-01,day,0.604,0.786,10,-5.643,0,0.0741,0.0187,1.04e-05,0.0704,0.795,176.043,4,241467,"There's many a day I act free\nWe're oceans apart\nEven though my tears have dried\nThere's an emptiness I feel in my heart\nCome forward\nUh, from the first time that I loved you\nI told you from the start\nOur love would come together\nIf we could stand to be apart\nI never mean to break to you heart, no\nThe days I cope without you\nI feel so all alone\nI see you in my dreams at night\nI feel your touch so strong (So strong)\nI feel your pain and tears miles away\nI surrender my soul to you, dear\nLove you\nLove you\nLove you\nLove\nMishale, what am I supposed to do\nMishale, I'll never get over you\nMishale (Mishale), loving you is heaven\nMissing you is hell and I need for our love to be strong\nNo matter where I find myself\nYou're always on my mind (Always on my mind)\nThe photographs stare back at me\nReminds me that your love's deep as mine (Deep as mine)\nI'm coming home to you, babe, is worth livin' for, yeah, yeah (Yeah)\nLove you\nLove you\nLove you\nLove"
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,,,,,,,,,,,,,,,,,,,
I Wanna Be Down,Brandy,,6N9uyMZf9pbNOuomveWscp,63,1994,year,0.703,0.469,11,-6.515,0,0.0415,0.177,0.0,0.726,0.661,86.038,4,291667,"[Verse 1]\nI would like to get to know if I could be\nThe kind of girl that you could be down for\n'Cause when I look at you, I feel something tell me\nThat you're the kind of guy that I should make a move on\nAnd if I don't let you know, then I won't be for real\nI could be wrong, but I feel like something could be going on\nThe more I see you, the more that it becomes so true\nThere ain't no other for me, it's only you (Down)\n[Chorus]\nI wanna be down\nWith what you're going through\nI wanna be down (Down)\nI wanna be down with you (Down with you)\nNo matter the time (Oh)\nOf day or night, it's true (Yeah-oh, yeah)\nI wanna be down\n[Verse 2]\nI know anybody's gonna be lonely\nWithout the reason they got someone to care for\nMaybe all you need's a shoulder to cry on\nIf that's a fact, then I'll be more than you ever could dream of\nIf all you need is my time, that I got plenty of\nI'll dedicate all my love until you want me, baby\nI wanna stay by your side\nBe there to cool you out\nAnd let you know everything will be alright\n[Chorus]\nI wanna be down (Down, whoa-ooh yeah)\nWith what you're going through (Yeah)\nI wanna be down (I wanna be down)\nI wanna be down with you (With you)\nNo matter the time (No matter the time)\nOf day or night, it's true (Baby)\nI wanna be down (Wanna be, got to be down)\nI wanna be down\nWith what you're going through (Oh, oh-yeah)\nI wanna be down (I wanna be down)\nI wanna be down with you (Ay, I wanna be down)\nNo matter the time (No matter the time)\nOf day or night, it's true (Of day or night, it's true)\nI wanna be down (I wanna be down, down, down)"
Constantly,Immature,,2Ht2XbOKEay5ogJbDk3i9q,36,1994-01-01,day,0.71,0.519,8,-9.933,1,0.0363,0.165,0.00198,0.0854,0.577,117.837,4,343333,"[Intro]\nConstantly\nConstantly\nConstantly\nI think about you all the time\nConstantly, you're on my mind\n[Verse 1: Batman]\nAt night I try to close my eyes\nBut I, I can't get much sleep, you're always on my mind\nYou look so fine, often pretend\nThat you're my girl or at least my friend\n[Pre-Chorus: Batman]\nIf you could read my mind\nThe only thing you'd find is you\nGirl, don't you know I long to be with you\nEvery single way of every single day, I start drifting away\nAnd I think of you\n[Chorus]\nConstantly\nI've got you on my mind constantly, babe\nConstantly\nAnd not just all of the time, I think about you\nConstantly\nIf you only knew I'm crazy for you\nI think about you all the time\nConstantly you're on my mind\n[Verse 2: Batman]\nI practice my words and I build up the nerve\nBut uh, words disappear whenever you are near\nI catch your eye time after time\nIs love in the air or is it all in my mind?\n[Pre-Chorus: Batman]\nIf you could read my mind\nThe only thing you'd find is you\nGirl, don't you know I long to be with you\nEvery single way of every single day, I start drifting away\nAnd I think of you"
Mental Picture,Jon Secada,,0hEkipXZzPEgGSABUcM8hI,31,2009-01-01,day,0.576,0.713,7,-7.808,1,0.0273,0.125,0.0,0.0687,0.498,86.999,4,261600,"I've been avoiding things I'm missing\nThen you came into my life a brand new flower, baby\nA reminder of what happiness is like\nOn the other side\nWhat can't I feel?\n(I'm saying my blind side)\nChorus\nAnd if a mental picture 's all I've got, to go on\nFor a while or more\nGirl you know I'll always think of you, think of you\nYes if a mental picture's all I've got, to go on, I know\nYou're a picture to remember\nTime was of the essence\nAnd as usual the day turns into minutes\nSharing love and tenderness\nThat's the nerve you struck in me that sent a signal\nTo the other side\nGirl I don't know\nI'm saying my blind side\nChorus\nAnd if a mental picture 's all I've got, to go on\nFor a while or more\nGirl you know I'll always think of you, think of you\nYes if a mental picture's all I've got, to go on, I know\nYou're a picture to remember\nTake me to the other side\nWhy can't I feel?\nOut of my blind side\nChorus\nAnd oh if a mental picture's all I've got\nAll I've got to go on\nFor a while or more\nGirl you know I'll always think of you, think of you\nYes if a mental picture's all I've got, to go on, I know\nYou're a picture to remember, remember"
Purple Medley,Prince,,,,,,,,,,,,,,,,,,,"Keep bustin'!\nDig if you will the picture\nOf you and I engaged in a kiss\nYou don't have to be beautiful to turn me on\nIf we can not make babies\nMaybe we can make some time\n(Baby, you're so creamy)\nShe said how'd you like to waste some time\nAnd I could not resist when I saw little Nikki grind\nNikki, oh\nDon't worry, I won't hurt you\nI only want you to have some fun\nBaby, baby, baby I'm a star (Star, ooh)\nMight not know it now\nBaby, but I are, I'm a star, eh (Star, ooh)\nI don't wanna stop 'til I reach the top, oh\nOw!\nIf I gave you diamonds and pearls\nWould you be a happy boy or a girl?\nAll I can do is just offer you my love\nAll I can offer you is my love\nI never meant to cause you any sorrow\nI never meant to cause you any pain\nI only wanted one time to see you laughing\nOnly want to see you laughing in the purple rain\nDearly beloved\nWe are gathered here today to get through this thing called life\nSexy dancer, I want your body, want your body\nSexy dancer, dance\nSexy dancer, I want your body, want your body\nSexy dancer, dance\nAhhh!"
Always and Forever,Luther Vandross,,3xvcFlh6hHqxyiAFkqpsjZ,57,1994-09-20,day,0.429,0.413,4,-9.566,1,0.032,0.669,7.9e-06,0.288,0.155,149.312,3,292733,"[Verse 1]\nAlways and forever\nEach moment with you, yeah\nIs just like a dream to me\nThat somehow came true, yeah\nAnd I know tomorrow\nWill still be the same\n'Cause we got a life of love\nThat won't ever change and\n[Chorus]\nEvery day, love me your own special way\nMelt all my heart away with a smile\nTake time to tell me you really care\nAnd we'll share tomorrow together\n(Always forever love you)\nOoh baby, I'll always love you forever\n(Always forever love you)\nEver, ever, ever\nThere'll always be sunshine\nWhen I look at you, yeah\nIt's something I can't explain\nJust the things that you do (ooh baby)\nIf you get lonely\nCall me and take\nA second to give to me\nThat magic you make and\n[Outro Chorus]\nEvery day, love me your own special way\nMelt all my heart away with a smile\nTake time to tell me you really care\nAnd we'll share tomorrow together\n(Always forever love you)\nBaby baby, I'll always love you forever\n(Always forever love you)\nOoh baby, ooh baby, yeah baby, yeah baby, forever\n(Always forever love you)\nLove you, love you, you, you, always\n(Always forever love you)\nAlways, ever, ever, ever, forever\n(Always forever love you)\nAnd oh yeah, oh, ooh\n(Always forever love you)\nLove you, ever, ever, ever, and always I\n(Always forever love you)\nEver, ever, ever, yes I'm the one who\n(Always forever love you)\nYes I'm the one who loves you, always\n(Always forever love you)\nAnd forever, I love you"
Sour Times (Nobody Loves Me),Portishead,,,,,,,,,,,,,,,,,,,
Short Dick Man - Monodisco Remix,20Fingers,Monodisco,4JcTXkYVNPHlvrCoTNtIyh,11,2018-10-19,day,0.825,0.768,9,-6.759,0,0.0563,0.00584,0.818,0.0655,0.0699,125.019,4,392098,"[Intro]\nHaha\nHaha\nHahaha\nHaha\nHaha\nHahaha\n[Chorus]\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't, don't, don't, don't, don't, don't\nDon't, don't, don't, don't, don't\nDon't want, don't want, don't want, don't want\nDon't want no short dick man\n[Verse 1]\nWhat in the world is that fucking thing?\nDo you need some fucking tweezers to put that little thing away?\nThat has got to be the smallest dick\nI have ever seen in my whole life\nGet the fuck outta here\n[Post-Chorus]\nEeny-weeny, teeny-weeny\nShriveled little short dick man\nDon't, don't, don't, don't\nDon't want, don't want, don't want\nEeny-weeny, teeny-weeny\nShriveled little short dick man\nDon't, don't, don't, don't\nDon't want, don't want, don't want\n[Chorus]\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man\nDon't want no short dick man"
100% Pure Love,Crystal Waters,,66X03EIfE1zm99rd4SfL71,54,1994-01-01,day,0.811,0.697,8,-8.019,1,0.0502,0.0923,0.0144,0.0784,0.712,120.242,4,280467,[Intro]\nPure love\n[Verse 1]\nIt's twelve past midnight\nDon't close your eyes\nYour soul's half alive\nAnd I'll be by your side\nI've come to take you there\nShow you how to care\nJust be aware\nThat you'll have to share\n[Hook]\nI want your love\nI want it tonight\nI'm taking your heart\nSo don't you fight\nI'll be your answer\nI'll be your wish\nI'll be your fantasy\nYour favorite dish\n[Chorus]\nFrom the back to the middle\nAnd around again\nI'm gonna be there till the end\n100% pure love\nFrom the back to the middle\nAnd around again\nI'm gonna be there till the end\n100% pure love\n[Verse 2]\nYou saw a brand new high\nThought that you could fly\nDid I hear you cry\nOr did you like the ride?
Foolin' Around,Changing Faces,,1jkAxE1qKoy9BsrOlTpIke,42,1994-08-16,day,0.591,0.574,5,-8.276,0,0.0269,0.228,1.43e-05,0.0794,0.229,131.495,4,268160,"[Hook] x4\nYa fooling arond! Fooling, fooling, fooling around!\n[Verse 1]\nWe use to be so close,but now things have changed!\nIt's not the same no no since i heard you calling her name!\nSo quick to tell me that she was just a friend,  i don't wan't to hear the same ol' lies again (again)\nI got a hunch something ain't right,. no no this is no illusion i've come to this conlusion that your!\n[Hook]\nFooling around! fooling ,fooling around!\n(repeat 2x)\nVerse2\nI can't believe that i was fooling myself (oh no) when all along oh yes you were with someone else no more games i'm letting it go your way 'cause 3 is a croud so i'm giving you the step oooooooo i got a hunch something ain't right oooohhhhh(oh no) this is no illusion i've come to this conclusion that your\n[Hook] x2\nVerse3\nI gave you the chance to give me romance iwas there for you boy and you know it's true see you ain't that strong you should've held on discharge of the boys ooooooooooohhhhhhhh\n[Hook until the song ends]"
"Whiney, Whiney (From ""Dumb And Dumber"")",Willi One Blood,,,,,,,,,,,,,,,,,,,
